ID,Index,Cluster
6,118797,0
6,118798,0
6,118799,0
6,118800,0
6,118801,0
6,118802,0
6,118803,0
6,118804,0
6,118805,0
6,118806,0
6,118807,0
6,118808,0
6,118809,0
6,118810,0
6,118811,0
6,118812,0
6,118813,0
6,118814,0
6,118815,0
6,118816,0
6,118817,0
6,118818,0
6,118819,0
6,118820,0
6,118821,0
6,118822,0
6,118823,0
6,118824,0
6,118825,0
6,118826,0
6,118827,0
6,118828,0
6,118829,0
6,118830,0
6,118831,0
6,118832,0
6,118833,0
6,118834,0
6,118835,0
6,118836,0
6,118837,0
6,118838,0
6,118839,0
6,118840,0
6,118841,0
6,118842,0
6,118843,0
6,118844,0
6,118845,1
6,118846,1
6,118847,0
6,118848,0
6,118849,0
6,118850,0
6,118851,1
6,118852,0
6,118853,0
6,118854,1
6,118855,1
6,118856,1
6,118857,0
6,118858,1
6,118859,1
6,118860,0
6,118861,1
6,118862,0
6,118863,1
6,118864,1
6,118865,1
6,118866,1
6,118867,0
6,118868,0
6,118869,1
6,118870,0
6,118871,0
6,118872,0
6,118873,0
6,118874,0
6,118875,0
6,118876,0
6,118877,0
6,118878,0
6,118879,0
6,118880,1
6,118881,1
6,118882,1
6,118883,0
6,118884,0
6,118885,1
6,118886,0
6,118887,0
6,118888,1
6,118889,0
6,118890,1
6,118891,0
6,118892,0
6,118893,0
6,118894,0
6,118895,0
6,118896,0
6,118897,0
6,118898,0
6,118899,0
6,118900,0
6,118901,0
6,118902,0
6,118903,0
6,118904,0
6,118905,0
6,118906,0
6,118907,0
6,118908,0
6,118909,0
6,118910,0
6,118911,0
6,118912,0
6,118913,0
6,118914,0
6,118915,0
6,118916,0
6,118917,0
6,118918,0
6,118919,0
6,118920,0
6,118921,0
6,118922,0
6,118923,0
6,118924,0
6,118925,0
6,118926,0
6,118927,0
6,118928,0
6,118929,0
6,118930,0
6,118931,0
6,118932,0
6,118933,0
6,118934,0
6,118935,0
6,118936,0
6,118937,0
6,118938,0
6,118939,0
6,118940,0
6,118941,0
6,118942,0
6,118943,0
6,118944,0
6,118945,0
6,118946,0
6,118947,0
6,118948,0
6,118949,0
6,118950,0
6,118951,0
6,118952,0
6,118953,0
6,118954,0
6,118955,0
6,118956,0
6,118957,0
6,118958,0
6,118959,0
6,118960,0
6,118961,0
6,118962,0
6,118963,0
6,118964,0
6,118965,0
6,118966,0
6,118967,0
6,118968,0
6,118969,0
6,118970,1
6,118971,1
6,118972,0
6,118973,0
6,118974,0
6,118975,0
6,118976,1
6,118977,0
6,118978,0
6,118979,0
6,118980,0
6,118981,1
6,118982,0
6,118983,1
6,118984,1
6,118985,0
6,118986,1
6,118987,0
6,118988,0
6,118989,0
6,118990,0
6,118991,0
6,118992,0
6,118993,0
6,118994,0
6,118995,0
6,118996,0
6,118997,1
6,118998,1
6,118999,1
6,119000,0
6,119001,1
6,119002,0
6,119003,1
6,119004,0
6,119005,1
6,119006,1
6,119007,1
6,119008,1
6,119009,1
6,119010,1
6,119011,1
6,119012,1
6,119013,1
6,119014,1
6,119015,1
6,119016,0
6,119017,0
6,119018,1
6,119019,1
6,119020,0
6,119021,0
6,119022,0
6,119023,0
6,119024,0
6,119025,0
6,119026,0
6,119027,0
6,119028,1
6,119029,0
6,119030,0
6,119031,0
6,119032,0
6,119033,0
6,119034,1
6,119035,1
6,119036,1
6,119037,1
6,119038,1
6,119039,1
6,119040,1
6,119041,1
6,119042,1
6,119043,1
6,119044,1
6,119045,0
6,119046,0
6,119047,0
6,119048,1
6,119049,0
6,119050,1
6,119051,0
6,119052,1
6,119053,0
6,119054,0
6,119055,0
6,119056,0
6,119057,0
6,119058,0
6,119059,0
6,119060,0
6,119061,0
6,119062,0
6,119063,0
6,119064,0
6,119065,0
6,119066,0
6,119067,0
6,119068,0
6,119069,0
6,119070,0
6,119071,0
6,119072,0
6,119073,0
6,119074,0
6,119075,0
6,119076,0
6,119077,0
6,119078,0
6,119079,1
6,119080,1
6,119081,1
6,119082,0
6,119083,0
6,119084,1
6,119085,1
6,119086,0
6,119087,1
6,119088,1
6,119089,1
6,119090,1
6,119091,1
6,119092,1
6,119093,1
6,119094,1
6,119095,1
6,119096,1
6,119097,1
6,119098,1
6,119099,1
6,119100,1
6,119101,1
6,119102,1
6,119103,1
6,119104,1
6,119105,1
6,119106,1
6,119107,1
6,119108,1
6,119109,1
6,119110,1
6,119111,1
6,119112,1
6,119113,1
6,119114,1
6,119115,1
6,119116,1
6,119117,1
6,119118,1
6,119119,1
6,119120,1
6,119121,1
6,119122,1
6,119123,1
6,119124,1
6,119125,1
6,119126,1
6,119127,1
6,119128,1
6,119129,1
6,119130,1
6,119131,1
6,119132,1
6,119133,1
6,119134,1
6,119135,1
6,119136,1
6,119137,1
6,119138,1
6,119139,1
6,119140,1
6,119141,1
6,119142,1
6,119143,1
6,119144,1
6,119145,1
6,119146,1
6,119147,1
6,119148,1
6,119149,1
6,119150,1
6,119151,1
6,119152,1
6,119153,1
6,119154,1
6,119155,1
6,119156,1
6,119157,1
6,119158,1
6,119159,1
6,119160,1
6,119161,1
6,119162,1
6,119163,1
6,119164,1
6,119165,1
6,119166,1
6,119167,1
6,119168,1
6,119169,1
6,119170,1
6,119171,1
6,119172,1
6,119173,1
6,119174,1
6,119175,1
6,119176,1
6,119177,1
6,119178,1
6,119179,1
6,119180,1
6,119181,1
6,119182,1
6,119183,1
6,119184,1
6,119185,1
6,119186,1
6,119187,1
6,119188,1
6,119189,1
6,119190,1
6,119191,1
6,119192,1
6,119193,1
6,119194,1
6,119195,1
6,119196,1
6,119197,1
6,119198,1
6,119199,1
6,119200,1
6,119201,1
6,119202,1
6,119203,0
6,119204,1
6,119205,1
6,119206,1
6,119207,1
6,119208,1
6,119209,1
6,119210,1
6,119211,1
6,119212,1
6,119213,1
6,119214,1
6,119215,1
6,119216,1
6,119217,0
6,119218,1
6,119219,0
6,119220,0
6,119221,1
6,119222,0
6,119223,1
6,119224,1
6,119225,0
6,119226,0
6,119227,1
6,119228,0
6,119229,0
6,119230,0
6,119231,0
6,119232,0
6,119233,0
6,119234,0
6,119235,0
6,119236,0
6,119237,1
6,119238,0
6,119239,0
6,119240,0
6,119241,0
6,119242,0
6,119243,0
6,119244,0
6,119245,0
6,119246,0
6,119247,0
6,119248,0
6,119249,0
6,119250,0
6,119251,0
6,119252,0
6,119253,0
6,119254,0
6,119255,0
6,119256,0
6,119257,0
6,119258,0
6,119259,1
6,119260,1
6,119261,0
6,119262,0
6,119263,0
6,119264,1
6,119265,1
6,119266,0
6,119267,0
6,119268,1
6,119269,0
6,119270,0
6,119271,0
6,119272,0
6,119273,0
6,119274,0
6,119275,0
6,119276,0
6,119277,0
6,119278,0
6,119279,0
6,119280,0
6,119281,0
6,119282,0
6,119283,0
6,119284,0
6,119285,0
6,119286,0
6,119287,0
6,119288,0
6,119289,0
6,119290,0
6,119291,0
6,119292,0
6,119293,0
6,119294,0
6,119295,0
6,119296,0
6,119297,0
6,119298,0
6,119299,0
6,119300,0
6,119301,0
6,119302,0
6,119303,1
6,119304,0
6,119305,0
6,119306,0
6,119307,0
6,119308,0
6,119309,1
6,119310,1
6,119311,1
6,119312,1
6,119313,1
6,119314,1
6,119315,1
6,119316,1
6,119317,1
6,119318,0
6,119319,1
6,119320,1
6,119321,1
6,119322,0
6,119323,1
6,119324,1
6,119325,1
6,119326,1
6,119327,1
6,119328,1
6,119329,1
6,119330,1
6,119331,1
6,119332,1
6,119333,1
6,119334,1
6,119335,1
6,119336,1
6,119337,1
6,119338,1
6,119339,1
6,119340,1
6,119341,1
6,119342,1
6,119343,1
6,119344,1
6,119345,1
6,119346,1
6,119347,1
6,119348,1
6,119349,1
6,119350,1
6,119351,1
6,119352,1
6,119353,1
6,119354,1
6,119355,1
6,119356,1
6,119357,1
6,119358,1
6,119359,1
6,119360,1
6,119361,1
6,119362,1
6,119363,1
6,119364,1
6,119365,1
6,119366,1
6,119367,1
6,119368,1
6,119369,1
6,119370,1
6,119371,1
6,119372,1
6,119373,1
6,119374,1
6,119375,1
6,119376,1
6,119377,1
6,119378,1
6,119379,1
6,119380,1
6,119381,1
6,119382,1
6,119383,1
6,119384,1
6,119385,1
6,119386,1
6,119387,1
6,119388,1
6,119389,1
6,119390,1
6,119391,1
6,119392,1
6,119393,1
6,119394,1
6,119395,1
6,119396,1
6,119397,1
6,119398,1
6,119399,1
6,119400,1
7,120179,1
7,120180,1
7,120181,1
7,120182,1
7,120183,1
7,120184,1
7,120185,1
7,120186,1
7,120187,1
7,120188,0
7,120189,1
7,120190,0
7,120191,1
7,120192,1
7,120193,1
7,120194,1
7,120195,1
7,120196,1
7,120197,1
7,120198,1
7,120199,1
7,120200,1
7,120201,1
7,120202,1
7,120203,1
7,120204,1
7,120205,1
7,120206,1
7,120207,1
7,120208,1
7,120209,1
7,120210,1
7,120211,1
7,120212,1
7,120213,1
7,120214,1
7,120215,1
7,120216,1
7,120217,1
7,120218,1
7,120219,1
7,120220,1
7,120221,1
7,120222,1
7,120223,1
7,120224,1
7,120225,1
7,120226,1
7,120227,1
7,120228,1
7,120229,1
7,120230,1
7,120231,1
7,120232,1
7,120233,0
7,120234,1
7,120235,1
7,120236,1
7,120237,1
7,120238,1
7,120239,1
7,120240,1
7,120241,1
7,120242,0
7,120243,1
7,120244,1
7,120245,1
7,120246,1
7,120247,1
7,120248,1
7,120249,1
7,120250,1
7,120251,1
7,120252,1
7,120253,1
7,120254,1
7,120255,1
7,120256,1
7,120257,1
7,120258,1
7,120259,1
7,120260,1
7,120261,1
7,120262,1
7,120263,1
7,120264,1
7,120265,1
7,120266,1
7,120267,1
7,120268,1
7,120269,1
7,120270,1
7,120271,1
7,120272,1
7,120273,1
7,120274,1
7,120275,1
7,120276,1
7,120277,1
7,120278,1
7,120279,1
7,120280,1
7,120281,1
7,120282,1
7,120283,1
7,120284,1
7,120285,1
7,120286,1
7,120287,1
7,120288,1
7,120289,0
7,120290,0
7,120291,0
7,120292,1
7,120293,1
7,120294,1
7,120295,1
7,120296,1
7,120297,0
7,120298,0
7,120299,1
7,120300,1
7,120301,1
7,120302,1
7,120303,1
7,120304,1
7,120305,0
7,120306,1
7,120307,1
7,120308,1
7,120309,1
7,120310,1
7,120311,1
7,120312,1
7,120313,1
7,120314,0
7,120315,1
7,120316,1
7,120317,1
7,120318,1
7,120319,1
7,120320,1
7,120321,1
7,120322,1
7,120323,1
7,120324,1
7,120325,1
7,120326,1
7,120327,1
7,120328,1
7,120329,1
7,120330,1
7,120331,1
7,120332,1
7,120333,1
7,120334,1
7,120335,1
7,120336,0
7,120337,0
7,120338,1
7,120339,1
7,120340,1
7,120341,1
7,120342,1
7,120343,1
7,120344,1
7,120345,0
7,120346,1
7,120347,1
7,120348,1
7,120349,1
7,120350,1
7,120351,1
7,120352,1
7,120353,1
7,120354,1
7,120355,1
7,120356,1
7,120357,1
7,120358,1
7,120359,0
7,120360,1
7,120361,0
7,120362,1
7,120363,0
7,120364,1
7,120365,1
7,120366,1
7,120367,1
7,120368,0
7,120369,1
7,120370,1
7,120371,1
7,120372,1
7,120373,0
7,120374,1
7,120375,1
7,120376,1
7,120377,0
7,120378,1
7,120379,1
7,120380,0
7,120381,1
7,120382,1
7,120383,1
7,120384,1
7,120385,1
7,120386,1
7,120387,0
7,120388,1
7,120389,1
7,120390,1
7,120391,1
7,120392,1
7,120393,1
7,120394,1
7,120395,1
7,120396,1
7,120397,1
7,120398,0
7,120399,0
7,120400,1
7,120401,1
7,120402,1
7,120403,1
7,120404,1
7,120405,1
7,120406,1
7,120407,1
7,120408,1
7,120409,1
7,120410,1
7,120411,1
7,120412,1
7,120413,1
7,120414,1
7,120415,1
7,120416,1
7,120417,1
7,120418,0
7,120419,0
7,120420,1
7,120421,1
7,120422,1
7,120423,1
7,120424,1
7,120425,1
7,120426,1
7,120427,1
7,120428,1
7,120429,1
7,120430,1
7,120431,1
7,120432,1
7,120433,1
7,120434,1
7,120435,1
7,120436,1
7,120437,1
7,120438,1
7,120439,1
7,120440,1
7,120441,1
7,120442,1
7,120443,1
7,120444,1
7,120445,1
7,120446,1
7,120447,1
7,120448,1
7,120449,1
7,120450,1
7,120451,1
7,120452,1
7,120453,1
7,120454,1
7,120455,1
7,120456,1
7,120457,1
7,120458,1
7,120459,1
7,120460,1
7,120461,1
7,120462,1
7,120463,1
7,120464,1
7,120465,1
7,120466,1
7,120467,1
7,120468,1
7,120469,1
7,120470,1
7,120471,1
7,120472,1
7,120473,1
7,120474,1
7,120475,1
7,120476,1
7,120477,1
7,120478,1
7,120479,1
7,120480,1
7,120481,1
7,120482,1
7,120483,1
7,120484,1
7,120485,1
7,120486,1
7,120487,1
7,120488,1
7,120489,1
7,120490,1
7,120491,1
7,120492,1
7,120493,1
7,120494,1
7,120495,1
7,120496,1
7,120497,1
7,120498,1
7,120499,0
7,120500,0
7,120501,0
7,120502,1
7,120503,0
7,120504,1
7,120505,1
7,120506,1
7,120507,1
7,120508,1
7,120509,1
7,120510,1
7,120511,1
7,120512,1
7,120513,1
7,120514,1
7,120515,1
7,120516,1
7,120517,1
7,120518,1
7,120519,0
7,120520,1
7,120521,1
7,120522,1
7,120523,1
7,120524,1
7,120525,1
7,120526,1
7,120527,1
7,120528,1
7,120529,1
7,120530,1
7,120531,1
7,120532,1
7,120533,1
7,120534,1
7,120535,1
7,120536,1
7,120537,1
7,120538,1
7,120539,1
7,120540,1
7,120541,1
7,120542,0
7,120543,1
7,120544,1
7,120545,0
7,120546,1
7,120547,1
7,120548,0
7,120549,0
7,120550,1
7,120551,0
7,120552,1
7,120553,1
7,120554,1
7,120555,1
7,120556,1
7,120557,1
7,120558,1
7,120559,1
7,120560,1
7,120561,1
7,120562,1
7,120563,1
7,120564,1
7,120565,1
7,120566,1
7,120567,1
7,120568,1
7,120569,1
7,120570,1
7,120571,1
7,120572,1
7,120573,1
7,120574,1
7,120575,1
7,120576,1
7,120577,1
7,120578,1
7,120579,1
7,120580,1
7,120581,1
7,120582,1
7,120583,1
7,120584,1
7,120585,1
7,120586,1
7,120587,1
7,120588,1
7,120589,1
7,120590,1
7,120591,1
7,120592,1
7,120593,1
7,120594,1
7,120595,1
7,120596,1
7,120597,1
7,120598,0
7,120599,1
7,120600,1
7,120601,1
7,120602,1
7,120603,1
7,120604,1
7,120605,1
7,120606,1
7,120607,1
7,120608,1
7,120609,1
7,120610,1
7,120611,1
7,120612,1
7,120613,1
7,120614,1
7,120615,1
7,120616,1
7,120617,1
7,120618,0
7,120619,1
7,120620,1
7,120621,1
7,120622,1
7,120623,1
7,120624,0
7,120625,1
7,120626,1
7,120627,1
7,120628,1
7,120629,1
7,120630,1
7,120631,1
7,120632,1
7,120633,0
7,120634,1
7,120635,1
7,120636,1
7,120637,1
7,120638,1
7,120639,0
7,120640,0
7,120641,1
7,120642,1
7,120643,0
7,120644,1
7,120645,1
7,120646,0
7,120647,1
7,120648,1
7,120649,0
7,120650,0
7,120651,0
7,120652,0
7,120653,0
7,120654,0
7,120655,0
7,120656,0
7,120657,0
7,120658,0
7,120659,0
7,120660,0
7,120661,0
7,120662,0
7,120663,0
7,120664,0
7,120665,0
7,120666,0
7,120667,0
7,120668,0
7,120669,0
7,120670,0
7,120671,0
7,120672,0
7,120673,0
7,120674,0
7,120675,0
7,120676,0
7,120677,0
7,120678,1
7,120679,1
7,120680,1
7,120681,1
7,120682,0
7,120683,0
7,120684,0
7,120685,0
7,120686,1
7,120687,1
7,120688,0
7,120689,0
7,120690,0
7,120691,0
7,120692,0
7,120693,0
7,120694,1
7,120695,0
7,120696,0
7,120697,0
7,120698,0
7,120699,0
7,120700,0
7,120701,0
7,120702,0
7,120703,0
7,120704,0
7,120705,0
7,120706,0
7,120707,1
7,120708,1
7,120709,1
7,120710,0
7,120711,0
7,120712,1
7,120713,1
7,120714,0
7,120715,0
7,120716,1
7,120717,1
7,120718,1
7,120719,1
7,120720,0
7,120721,1
7,120722,1
7,120723,1
7,120724,1
7,120725,1
7,120726,1
7,120727,1
7,120728,1
7,120729,1
7,120730,1
7,120731,1
7,120732,1
7,120733,1
7,120734,1
7,120735,1
7,120736,1
7,120737,1
7,120738,1
7,120739,1
7,120740,1
7,120741,1
7,120742,1
7,120743,1
7,120744,1
7,120745,0
7,120746,1
7,120747,0
7,120748,1
7,120749,1
7,120750,0
7,120751,1
7,120752,1
7,120753,0
7,120754,1
7,120755,1
7,120756,1
7,120757,1
7,120758,1
7,120759,1
7,120760,1
7,120761,1
7,120762,0
7,120763,0
7,120764,1
7,120765,1
7,120766,1
7,120767,1
7,120768,0
7,120769,0
7,120770,1
7,120771,1
7,120772,1
7,120773,0
7,120774,0
7,120775,0
7,120776,1
7,120777,1
7,120778,1
7,120779,1
7,120780,1
7,120781,1
7,120782,1
7,120783,1
7,120784,1
7,120785,0
7,120786,1
7,120787,0
7,120788,1
7,120789,0
7,120790,1
7,120791,1
7,120792,0
7,120793,1
7,120794,1
7,120795,1
7,120796,1
7,120797,1
7,120798,1
7,120799,1
7,120800,0
7,120801,1
7,120802,1
7,120803,1
7,120804,0
7,120805,1
7,120806,1
7,120807,1
7,120808,1
7,120809,0
7,120810,1
7,120811,1
7,120812,1
7,120813,1
7,120814,1
7,120815,1
7,120816,1
7,120817,1
7,120818,1
7,120819,1
7,120820,1
7,120821,1
7,120822,1
7,120823,1
7,120824,1
7,120825,1
7,120826,1
7,120827,1
7,120828,1
7,120829,1
7,120830,1
7,120831,1
7,120832,1
7,120833,1
7,120834,1
7,120835,1
7,120836,1
7,120837,1
7,120838,1
7,120839,1
7,120840,1
7,120841,1
7,120842,1
7,120843,1
7,120844,1
7,120845,1
7,120846,1
7,120847,1
7,120848,1
7,120849,1
7,120850,1
7,120851,1
7,120852,1
7,120853,1
7,120854,1
7,120855,1
7,120856,1
7,120857,1
7,120858,1
7,120859,1
7,120860,1
7,120861,1
7,120862,1
7,120863,1
7,120864,1
7,120865,1
7,120866,1
7,120867,1
7,120868,1
7,120869,1
7,120870,1
7,120871,1
7,120872,1
7,120873,1
7,120874,1
7,120875,1
7,120876,1
7,120877,1
7,120878,1
7,120879,1
7,120880,1
7,120881,1
7,120882,1
7,120883,1
7,120884,1
7,120885,1
7,120886,1
7,120887,1
7,120888,1
7,120889,1
7,120890,1
7,120891,1
7,120892,1
7,120893,1
7,120894,1
7,120895,1
7,120896,1
7,120897,1
7,120898,1
7,120899,1
7,120900,1
7,120901,1
7,120902,1
7,120903,1
7,120904,1
7,120905,1
7,120906,1
7,120907,1
7,120908,1
7,120909,1
7,120910,1
7,120911,1
7,120912,1
7,120913,1
7,120914,1
7,120915,1
7,120916,1
7,120917,1
7,120918,1
7,120919,1
7,120920,1
7,120921,1
7,120922,1
7,120923,1
7,120924,1
7,120925,1
7,120926,1
7,120927,1
7,120928,1
7,120929,1
7,120930,1
7,120931,1
7,120932,1
7,120933,1
7,120934,1
7,120935,1
7,120936,1
7,120937,1
7,120938,1
7,120939,1
7,120940,1
7,120941,1
7,120942,1
7,120943,1
7,120944,1
7,120945,1
7,120946,1
7,120947,1
7,120948,1
7,120949,1
7,120950,1
7,120951,1
7,120952,1
7,120953,1
7,120954,1
7,120955,1
7,120956,1
7,120957,1
7,120958,1
7,120959,1
7,120960,1
7,120961,1
7,120962,1
7,120963,1
7,120964,1
7,120965,1
7,120966,1
7,120967,1
7,120968,1
7,120969,1
7,120970,1
7,120971,1
7,120972,1
7,120973,1
7,120974,1
7,120975,1
7,120976,1
7,120977,1
7,120978,1
7,120979,1
7,120980,1
7,120981,1
7,120982,1
7,120983,1
7,120984,1
7,120985,1
7,120986,1
7,120987,1
7,120988,1
7,120989,1
7,120990,1
7,120991,1
7,120992,1
7,120993,1
7,120994,1
7,120995,1
7,120996,1
7,120997,1
7,120998,1
7,120999,1
7,121000,1
7,121001,1
7,121002,1
7,121003,1
7,121004,1
7,121005,1
7,121006,1
7,121007,1
7,121008,1
7,121009,1
7,121010,1
7,121011,1
7,121012,1
7,121013,1
7,121014,1
7,121015,1
7,121016,1
7,121017,1
7,121018,1
7,121019,1
7,121020,1
7,121021,1
7,121022,0
7,121023,1
7,121024,1
7,121025,0
7,121026,1
7,121027,1
7,121028,1
7,121029,1
7,121030,1
7,121031,1
7,121032,1
7,121033,1
7,121034,1
7,121035,1
7,121036,1
7,121037,1
7,121038,1
7,121039,1
7,121040,1
7,121041,1
7,121042,1
7,121043,1
7,121044,1
7,121045,1
7,121046,1
7,121047,1
7,121048,0
7,121049,1
7,121050,1
7,121051,1
7,121052,1
7,121053,1
7,121054,1
7,121055,1
7,121056,1
7,121057,1
7,121058,1
7,121059,1
7,121060,1
7,121061,1
7,121062,1
7,121063,1
7,121064,1
7,121065,1
7,121066,1
7,121067,1
7,121068,1
7,121069,1
7,121070,1
7,121071,1
7,121072,1
7,121073,1
7,121074,0
7,121075,1
7,121076,1
7,121077,1
7,121078,1
7,121079,0
7,121080,0
7,121081,0
7,121082,1
7,121083,0
7,121084,1
7,121085,0
7,121086,1
7,121087,1
7,121088,1
7,121089,1
7,121090,1
7,121091,1
7,121092,0
7,121093,1
7,121094,1
7,121095,1
7,121096,1
7,121097,1
7,121098,1
7,121099,1
7,121100,1
7,121101,1
7,121102,1
7,121103,1
7,121104,1
7,121105,1
7,121106,1
7,121107,1
7,121108,1
7,121109,1
7,121110,1
7,121111,1
7,121112,1
7,121113,1
7,121114,1
7,121115,1
7,121116,1
7,121117,0
7,121118,1
7,121119,1
7,121120,1
7,121121,1
7,121122,1
7,121123,1
7,121124,1
7,121125,1
7,121126,1
7,121127,0
7,121128,1
7,121129,1
7,121130,1
7,121131,0
7,121132,1
7,121133,1
7,121134,1
7,121135,1
7,121136,1
7,121137,1
7,121138,1
7,121139,1
7,121140,1
7,121141,1
7,121142,1
7,121143,1
7,121144,1
7,121145,1
7,121146,1
7,121147,0
7,121148,0
7,121149,1
7,121150,1
7,121151,1
7,121152,1
7,121153,1
7,121154,1
7,121155,0
7,121156,1
7,121157,0
7,121158,0
7,121159,1
7,121160,0
7,121161,1
7,121162,0
7,121163,1
7,121164,1
7,121165,1
7,121166,1
7,121167,1
7,121168,1
7,121169,1
7,121170,1
7,121171,1
7,121172,0
7,121173,1
7,121174,1
7,121175,1
7,121176,1
7,121177,1
7,121178,1
8,128405,1
8,128406,1
8,128407,1
8,128408,1
8,128409,1
8,128410,1
8,128411,1
8,128412,1
8,128413,1
8,128414,1
8,128415,1
8,128416,1
8,128417,1
8,128418,1
8,128419,1
8,128420,1
8,128421,1
8,128422,1
8,128423,1
8,128424,1
8,128425,1
8,128426,1
8,128427,1
8,128428,1
8,128429,1
8,128430,1
8,128431,1
8,128432,1
8,128433,1
8,128434,1
8,128435,1
8,128436,1
8,128437,1
8,128438,1
8,128439,1
8,128440,1
8,128441,1
8,128442,1
8,128443,1
8,128444,1
8,128445,1
8,128446,1
8,128447,1
8,128448,1
8,128449,1
8,128450,1
8,128451,1
8,128452,1
8,128453,1
8,128454,1
8,128455,1
8,128456,1
8,128457,1
8,128458,1
8,128459,1
8,128460,1
8,128461,1
8,128462,1
8,128463,1
8,128464,1
8,128465,1
8,128466,1
8,128467,1
8,128468,1
8,128469,1
8,128470,1
8,128471,1
8,128472,1
8,128473,1
8,128474,1
8,128475,1
8,128476,1
8,128477,1
8,128478,1
8,128479,1
8,128480,1
8,128481,1
8,128482,1
8,128483,0
8,128484,1
8,128485,1
8,128486,1
8,128487,1
8,128488,1
8,128489,0
8,128490,1
8,128491,1
8,128492,1
8,128493,1
8,128494,1
8,128495,1
8,128496,1
8,128497,1
8,128498,1
8,128499,1
8,128500,1
8,128501,1
8,128502,1
8,128503,1
8,128504,1
8,128505,1
8,128506,1
8,128507,1
8,128508,1
8,128509,1
8,128510,1
8,128511,1
8,128512,1
8,128513,1
8,128514,1
8,128515,1
8,128516,1
8,128517,1
8,128518,1
8,128519,1
8,128520,1
8,128521,1
8,128522,1
8,128523,1
8,128524,1
8,128525,1
8,128526,1
8,128527,1
8,128528,1
8,128529,1
8,128530,1
8,128531,1
8,128532,1
8,128533,1
8,128534,1
8,128535,1
8,128536,1
8,128537,1
8,128538,1
8,128539,1
8,128540,1
8,128541,1
8,128542,1
8,128543,1
8,128544,1
8,128545,1
8,128546,1
8,128547,1
8,128548,1
8,128549,1
8,128550,1
8,128551,1
8,128552,1
8,128553,1
8,128554,1
8,128555,1
8,128556,1
8,128557,1
8,128558,1
8,128559,1
8,128560,1
8,128561,1
8,128562,1
8,128563,0
8,128564,1
8,128565,1
8,128566,1
8,128567,1
8,128568,1
8,128569,1
8,128570,1
8,128571,1
8,128572,1
8,128573,1
8,128574,1
8,128575,1
8,128576,1
8,128577,1
8,128578,1
8,128579,1
8,128580,1
8,128581,1
8,128582,1
8,128583,1
8,128584,1
8,128585,1
8,128586,1
8,128587,1
8,128588,1
8,128589,1
8,128590,0
8,128591,1
8,128592,1
8,128593,1
8,128594,1
8,128595,1
8,128596,1
8,128597,1
8,128598,1
8,128599,1
8,128600,1
8,128601,1
8,128602,1
8,128603,1
8,128604,1
8,128605,1
8,128606,1
8,128607,1
8,128608,1
8,128609,1
8,128610,1
8,128611,1
8,128612,1
8,128613,1
8,128614,1
8,128615,1
8,128616,1
8,128617,1
8,128618,1
8,128619,1
8,128620,1
8,128621,1
8,128622,1
8,128623,1
8,128624,0
8,128625,1
8,128626,1
8,128627,1
8,128628,1
8,128629,1
8,128630,1
8,128631,1
8,128632,1
8,128633,1
8,128634,1
8,128635,1
8,128636,1
8,128637,1
8,128638,1
8,128639,1
8,128640,1
8,128641,1
8,128642,1
8,128643,1
8,128644,1
8,128645,0
8,128646,0
8,128647,1
8,128648,0
8,128649,0
8,128650,0
8,128651,0
8,128652,0
8,128653,0
8,128654,0
8,128655,0
8,128656,0
8,128657,0
8,128658,0
8,128659,0
8,128660,0
8,128661,1
8,128662,0
8,128663,0
8,128664,0
8,128665,1
8,128666,0
8,128667,0
8,128668,1
8,128669,0
8,128670,1
8,128671,0
8,128672,0
8,128673,0
8,128674,0
8,128675,0
8,128676,0
8,128677,1
8,128678,1
8,128679,1
8,128680,0
8,128681,1
8,128682,1
8,128683,1
8,128684,1
8,128685,1
8,128686,1
8,128687,1
8,128688,1
8,128689,1
8,128690,1
8,128691,1
8,128692,1
8,128693,1
8,128694,1
8,128695,0
8,128696,1
8,128697,1
8,128698,1
8,128699,0
8,128700,1
8,128701,0
8,128702,1
8,128703,1
8,128704,1
8,128705,1
8,128706,1
8,128707,1
8,128708,1
8,128709,0
8,128710,0
8,128711,1
8,128712,0
8,128713,1
8,128714,0
8,128715,0
8,128716,0
8,128717,0
8,128718,0
8,128719,0
8,128720,0
8,128721,0
8,128722,0
8,128723,1
8,128724,0
8,128725,0
8,128726,0
8,128727,0
8,128728,0
8,128729,0
8,128730,0
8,128731,0
8,128732,1
8,128733,1
8,128734,0
8,128735,1
8,128736,0
8,128737,0
8,128738,0
8,128739,0
8,128740,0
8,128741,0
8,128742,0
8,128743,0
8,128744,0
8,128745,0
8,128746,1
8,128747,0
8,128748,0
8,128749,0
8,128750,1
8,128751,1
8,128752,0
8,128753,1
8,128754,1
8,128755,1
8,128756,1
8,128757,1
8,128758,1
8,128759,0
8,128760,1
8,128761,1
8,128762,1
8,128763,1
8,128764,0
8,128765,1
8,128766,1
8,128767,1
8,128768,1
8,128769,1
8,128770,1
8,128771,1
8,128772,1
8,128773,1
8,128774,1
8,128775,0
8,128776,1
8,128777,1
8,128778,0
8,128779,1
8,128780,0
8,128781,0
8,128782,1
8,128783,1
8,128784,0
8,128785,1
8,128786,1
8,128787,1
8,128788,1
8,128789,1
8,128790,1
8,128791,1
8,128792,1
8,128793,1
8,128794,1
8,128795,1
8,128796,0
8,128797,0
8,128798,1
